id,title,price,email,discount_price,slug,category,label,sold_or_rent,picture_count,area,owner_name,phone_number,rooms,bathrooms,floors,Description,location,date,have_parking,have_garden,have_drinage,have_balcony,have_hallRoom,have_diningRoom,have_elevator,have_water,have_electricityBackup,have_securityStaff,have_lift,have_kidsPlayground,have_electricityPole,have_road,have_waterSupply,image,user_id,area_face,built_date,Latitude,Longitude,AP_have_electricity,Ap_have_dining_room,Ap_have_drinage,Ap_have_kids_playground,Ap_have_lift,Ap_have_parking,Ap_have_water_supply,La_have_drinage,La_have_electricity,La_have_road,La_have_water,address
1608,"Prachanda Chitrakar : Hostel For Rent In Ason, Kathmandu",26500000,,,,,,SOLD,,1971,,,,,,,Pokhara,2074,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Pokhara -11 ranipauwa, Mahendrapul, Pokhara"
1609,"Land For Sale In Gokarneshwor, Kathmandu",36500000,,,,,,SOLD,,1972,,,,,,,Kathmandu,2075,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Balkhu, Balkhu, Kathmandu"
1610,"Land For Sale In Lubhu, Lalitpur",41000000,,,,,,SOLD,,1973,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Badikhel, godawari, Godawari, Lalitpur"
1611,"House For Sale In Hadigaun, Kathmandu",40000000,,,,,,SOLD,,1974,,,,,,,Pokhara,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Hemja, Milan Chowk-8, Pokhara, Pokhara, Pokhara"
1612,"House For Sale In Sukedhara, Kathmandu",5600000,,,,,,SOLD,,1975,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Patan Dhoka, Patandokha, Lalitpur"
1613,"Land For Sale In Hattigauda, Kathmandu",40000,,,,,,SOLD,,1976,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Basundhara, Basundhara, Kathmandu"
1614,"House For Sale In Sukedhara, Kathmandu",30000000,,,,,,SOLD,,1977,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Bhutkhel Park, Tokha, Kathmandu"
1615,"Land : Land For Sale In Joranku, Kathmandu",14200000,,,,,,SOLD,,1978,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nearby Samakhusi Town Planning, Samakhusi, Kathmandu"
1616,"6 Aana 4 Kune Plating Jagga : Land For Sale In Lalitpur, Lalitpur",5500000,,,,,,SOLD,,1979,,,,,,,Bhaktapur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Sipadol, Jagati, Bhaktapur"
1617,"House For Sale In Tokha, Kathmandu",1700000,,,,,,SOLD,,1980,,,,,,,Lalitpur,2076,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Jhamshikhel, Lalitpur -5, Jhamsikhel, Lalitpur"
1618,"Business For Sale In Pepsicola, Kathmandu",75,,,,,,SOLD,,1981,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nearby Everest Bank, Pulchowk, Lalitpur"
1619,"House For Sale In Satungal, Kathmandu",3200000,,,,,,SOLD,,1982,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nearby Grande International Hospital, Dhapasi, Kathmandu"
1620,"House For Sale In Kapan, Kathmandu",17500000,,,,,,SOLD,,1983,,,,,,,Pokhara,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Pokhara-27, Archale Village, Lekhnath, Pokhara"
1621,"House For Rent In Budhanilkantha, Kathmandu",7500000000000,,,,,,SOLD,,1984,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Hadigaun, Hadigaun, Kathmandu"
1622,"2 Commerical House Sale In Naxal : House For Sale In Naxal, Kathmandu",20000000,,,,,,SOLD,,1985,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Chundevi, Chundevi, Kathmandu"
1623,"House For Sale In Budhanilkantha, Kathmandu",2000000,,,,,,SOLD,,1986,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Tudaldevi Mandir, Baluwatar, Kathmandu"
1624,"Flat For Rent In Hattiban, Lalitpur",3800000,,,,,,SOLD,,1987,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"5th floor, Radha Bhawan, Opposite UWTC, first left from Tripureshwor chowk towards teku., Tripureshwor, Kathmandu"
1625,"Land For Sale In Suryabinayak, Bhaktapur",20000,,,,,,SOLD,,1988,,,,,,,Kathmandu,2073,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Purano Gujyeswori, Balaju, Goldhunga, Kathmandu"
1626,"Business For Sale In Kalimati, Kathmandu",1800000020,,,,,,SOLD,,1989,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Gongabu, Gongabu, Kathmandu"
1627,"House For Sale In Tokha, Kathmandu",3000000,,,,,,SOLD,,1990,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Kapan, Kapan, Kathmandu"
1628,"House For Sale In Tahachal, Kathmandu",15000000,,,,,,SOLD,,1991,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nearby, Musiam, Chhauni, Kathmandu"
1629,"Bafal Kohinoor Housing Colony : House For Sale In Kalimati, Kathmandu",25000000,,,,,,SOLD,,1992,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Maharajgunj, Maharajgunj, Kathmandu"
1630,"House For Sale In Sukedhara, Kathmandu",70000000,,,,,,SOLD,,1993,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Baniyatar, Baniyatar, Kathmandu"
1631,"Land For Sale In Thapathali, Kathmandu",16500000,,,,,,SOLD,,1994,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Opposite of Grandy Hospital, Tokha, Kathmandu"
1632,"House For Sale In Basundhara, Kathmandu",53000000,,,,,,SOLD,,1995,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Hepali Height, Budhanilkantha, Kathmandu"
1633,"House For Sale In Bhaisepati, Lalitpur",3200000,,,,,,SOLD,,1996,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Khusibu Town Planning, Khusibu, Kathmandu"
1634,"House For Sale In Hattigauda, Kathmandu",5500000,,,,,,SOLD,,1997,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Ganesh Chowk, Hattigauda, Kathmandu"
1635,"House For Sale In Golfutar, Kathmandu",3200000,,,,,,SOLD,,1998,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Hattigauda, Hattigauda, Kathmandu"
1636,"House For Sale In Basundhara, Kathmandu",2550000,,,,,,SOLD,,1999,,,,,,,Bhaktapur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Dadikot, Dadikot, Bhaktapur"
1637,"Land For Sale In Hattigauda, Kathmandu",1350000,,,,,,SOLD,,2000,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Mulpani, Mulpani, Kathmandu"
1638,"House For Sale In Nagdhunga, Kathmandu",3200000,,,,,,SOLD,,2001,,,,,,,Kathmandu,2074,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Grande, Tokha, Kathmandu"
1639,"Land For Sale In Dakshinkali, Kathmandu",43000000,,,,,,SOLD,,2002,,,,,,,Bhaktapur,2076,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"bhaktapur, Bhaktapur, Bhaktapur"
1640,"House For Sale In Sitapaila, Kathmandu",21500000,,,,,,SOLD,,2003,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"durbarmarg, Durbar Marg, Kathmandu"
1641,"House For Sale In Thankot, Kathmandu",250000000,,,,,,SOLD,,2004,,,,,,,Sunsari,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Halgada, Itahari, Sunsari"
1642,"House For Rent In Chabahil, Kathmandu",6400000,,,,,,SOLD,,2005,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Chandol kathmandu, Chandol, Kathmandu"
1643,"Flat For Rent In Sanepa, Lalitpur",4300000,,,,,,SOLD,,2006,,,,,,,Kathmandu,2073,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Chandol Kathmandu, Chandol, Kathmandu"
1644,"Darkroom : Business For Sale In Kupondole, Lalitpur",24500000,,,,,,SOLD,,2007,,,,,,,Kathmandu,2060,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Bansbari mainroad, Maharajgunj, Kathmandu"
1645,"House For Sale In Syuchatar, Kathmandu",80000000,,,,,,SOLD,,2008,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Bhaisepati ,Lalitpur, Bhaisepati, Lalitpur"
1646,"Business For Sale In Machha Pokhari, Kathmandu",3600000,,,,,,SOLD,,2009,,,,,,,Chitwan,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Bharatpur 14 chitwan, Chitrawan, Chitwan"
1647,"House For Sale In Goldhunga, Kathmandu",3800000,,,,,,SOLD,,2010,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Tudaldevi, Baluwatar, Kathmandu"
1648,"Land For Sale In Swayambhu, Kathmandu",3600000,,,,,,SOLD,,2011,,,,,,,Chitwan,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Ratnanagar Tandi Chitwan, Taadi, Chitwan"
1649,"Land : Land For Sale In Dakshinkali, Kathmandu",9000000,,,,,,SOLD,,2012,,,,,,,Chitwan,2075,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"2, Bharatpur, Chitwan"
1650,"House : House For Sale In Kadaghari, Kathmandu",23000000,,,,,,SOLD,,2013,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Near PM Quarter, Baluwatar, Kathmandu"
1651,"2BHK Flat : Flat For Rent In Mulpani, Kathmandu",33500000,,,,,,SOLD,,2014,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Baniyatar, Baniyatar, Kathmandu"
1652,"Devi Bhandari : House For Sale In Samakhusi, Kathmandu",32000000,,,,,,SOLD,,2015,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Jorpati, Jorpati, Kathmandu"
1653,"Land For Sale In Sankhamul, Kathmandu",14000000,,,,,,SOLD,,2016,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Baniyatar, Baniyatar, Kathmandu"
1654,"House On Sale : House For Sale In Maharajgunj, Kathmandu",35000000,,,,,,SOLD,,2017,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nearby of Medicity Hospital, Nakkhu, Lalitpur"
1655,"Chitwan Ghaderi : Land For Sale In Bharatpur, Chitwan",25500000,,,,,,SOLD,,2018,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Shabyatanagar, Lalitpur, Thasikhel, Lalitpur"
1656,"Business For Sale In Gatthaghar, Bhaktapur",24000000,,,,,,SOLD,,2019,,,,,,,Pokhara,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Pokhara, Lekhnath, Pokhara"
1657,"House For Sale In Imadol, Lalitpur",850000017,,,,,,SOLD,,2020,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Dhapashi, Basundhara, Tokha - 5, Dhapasi, Kathmandu"
1658,"Business For Sale In Jorpati, Kathmandu",18700000,,,,,,SOLD,,2021,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Newbaneshwar , Radhamarga, Sankhamul, Kathmandu"
1659,"Business For Sale In Koteshwor, Kathmandu",19500,,,,,,SOLD,,2022,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Bhutkhel, Kirtipur, Kathmandu"
1660,"Land On Sale At Budhanilkantha : Land For Sale In Budhanilkantha, Kathmandu",1600000,,,,,,SOLD,,2023,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Near Buddha Party Palace, Imadol, Lalitpur"
1661,"Land At Jyotinagar : Land For Sale In Budhanilkantha, Kathmandu",16500000,,,,,,SOLD,,2024,,,,,,,Kathmandu,1994,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Thahity, Ason, Kathmandu"
1662,"Italian/Coffee Shop/Fire Wooden Pizza/Barista Academy : Business For Sale In Kumaripati, Lalitpur",190000000000,,,,,,SOLD,,2025,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nearby, Baluwa Gaabisa, Gokarneshwor, Kathmandu"
1663,"Land For Sale In Thecho, Lalitpur",750000,,,,,,SOLD,,2026,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Lubhu, Lubhu, Lalitpur"
1664,"House For Sale In Samakhusi, Kathmandu",1250000,,,,,,SOLD,,2027,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Hadigaun, Hadigaun, Kathmandu"
1665,"Sitapila : Land For Sale In Sitapaila, Kathmandu",25000000,,,,,,SOLD,,2028,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Sukedhara, Sukedhara, Kathmandu"
1666,"House For Sale In Lazimpat, Kathmandu",31800000,,,,,,SOLD,,2029,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Hattigauda, Hattigauda, Kathmandu"
1667,"New Ghar Bikarima Kapan Ekatabasti : House For Sale In Budhanilkantha, Kathmandu",2500000,,,,,,SOLD,,2030,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Sukedhara, Sukedhara, Kathmandu"
1668,"House For Sale In Manamaiju, Kathmandu",27500000,,,,,,SOLD,,2031,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Tarkeshwor Municipality, Joranku, Kathmandu"
1669,"House For Sale In Gongabu, Kathmandu",84000000000000,,,,,,SOLD,,2032,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Jharuwarashi, Lalitpur, Lalitpur"
1670,"Land For Sale In Gongabu, Kathmandu",78000000000000,,,,,,SOLD,,2033,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Greenland Chowk, Tokha, Kathmandu"
1671,"House For Sale In Dhungedhara, Kathmandu",26000000,,,,,,SOLD,,2034,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nearby, Sunsite, Pepsicola, Kathmandu"
1672,"House For Sale In Chandol, Kathmandu",800000,,,,,,SOLD,,2035,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Satungal, Satungal, Kathmandu"
1673,"Land For Sale In Kapan, Kathmandu",9500000,,,,,,SOLD,,2036,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Aakashaydhara, Kapan, Kathmandu"
1674,"House For Sale In Budhanilkantha, Kathmandu",15000000,,,,,,SOLD,,2037,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"italittar, Budhanilkantha, Kathmandu"
1675,"Land For Sale In Fulbari, Pokhara",43000,,,,,,SOLD,,2038,,,,,,,Kathmandu,2065,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"naxal main road , next to NMB Bank, Naxal, Kathmandu"
1676,"Hotel Rupa Begnas Lake Inn : House For Sale In Lekhnath, Pokhara",150000000,,,,,,SOLD,,2039,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Hepali Height, Budhanilkantha, Kathmandu"
1677,"Land For Sale In Balaju, Kathmandu",42500000,,,,,,SOLD,,2040,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nearby, Cancer Hospital, Hattiban, Lalitpur"
1678,"House For Sale In Jorpati, Kathmandu",30000,,,,,,SOLD,,2041,,,,,,,Bhaktapur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Suryabinayak, Suryabinayak, Bhaktapur"
1679,"Beautiful Land Sale On Radhe Radhe Bhaktapur : Land For Sale In Bhaktapur, Bhaktapur",1675000,,,,,,SOLD,,2042,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nearby Solti Hotel, Kalimati, Kathmandu"
1680,"Land For Sale In Bharatpur, Chitwan",6000000,,,,,,SOLD,,2043,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Mahadevtar, Tokha, Kathmandu"
1681,"Land For Sale In Gokarneshwor, Kathmandu",60000000,,,,,,SOLD,,2044,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Tahachal, Kathmandu, Tahachal, Kathmandu"
1682,"Land For Sale In Gokarneshwor, Kathmandu",40000000,,,,,,SOLD,,2045,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Purano Kalimati, Kalimati, Kathmandu"
1683,"House For Sale In Nakhipot, Lalitpur",29500000,,,,,,SOLD,,2046,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Sukedhara, Sukedhara, Kathmandu"
1684,"Land For Sale In Jorpati, Kathmandu",19000000,,,,,,SOLD,,2047,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Behind Rastra Bank, Thapathali, Kathmandu"
1685,"Land For Sale In Jorpati, Kathmandu",7500000,,,,,,SOLD,,2048,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Basundhara, Basundhara, Kathmandu"
1686,"Under Construction House On Sale : House For Sale In Budhanilkantha, Kathmandu",32500000,,,,,,SOLD,,2049,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Gokul Aawas, Bhaisepati, Lalitpur"
1687,"Land For Sale In Thali, Kathmandu",44500000,,,,,,SOLD,,2050,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Hattigauda, Hattigauda, Kathmandu"
1688,"House For Sale In Balkhu, Kathmandu",32000000,,,,,,SOLD,,2051,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Hepali, Golfutar, Kathmandu"
1689,"House For Sale In Jorpati, Kathmandu",28500000,,,,,,SOLD,,2052,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Basundhara, Basundhara, Kathmandu"
1690,"Land For Sale In Budhanilkantha, Kathmandu",26000000,,,,,,SOLD,,2053,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Hattigauda, Hattigauda, Kathmandu"
1691,"Land For Sale In Tokha, Kathmandu",2800000,,,,,,SOLD,,2054,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nagdhunga, Nagdhunga, Kathmandu"
1692,"Land For Sale In Lele, Lalitpur",9500000,,,,,,SOLD,,2055,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Farsidol, Dakshinkali, Kathmandu"
1693,"Newly Constructed House : House For Sale In Budhanilkantha, Kathmandu",400000,,,,,,SOLD,,2056,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Sitapaila, Sitapaila, Kathmandu"
1694,"Mountain Property : Land For Sale In Kamalpokhari, Pokhara",25000000,,,,,,SOLD,,2057,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Near by kalikasthan temple, Thankot, Kathmandu"
1695,"Pragati Nagar : Land For Sale In Chauthe, Pokhara",17500000,,,,,,SOLD,,2058,,,,,,,Kathmandu,2070,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Bulbule, Chabahil, Kathmandu"
1696,"Land Near Prithivi Highway : Land For Sale In Chauthe, Pokhara",100000,,,,,,SOLD,,2059,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"sanepa, Sanepa, Lalitpur"
1697,"22 Aana Land For Sale Near Iceland Hotel Pokhara : Land For Sale In Dhampus, Kaski",19900,,,,,,SOLD,,2060,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Kupondole, Kupondole, Lalitpur"
1698,"DeepLila Sadan : House For Sale In Dhapakhel, Lalitpur",2200000,,,,,,SOLD,,2061,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nagarjun, Syuchatar, Kathmandu"
1699,"Office Space For Rent In Kupondole, Lalitpur",40000000,,,,,,SOLD,,2062,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Opp. to Machapokhari Complex, Machha Pokhari, Kathmandu"
1700,"House For Sale In Budhanilkantha, Kathmandu",1800000,,,,,,SOLD,,2063,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nearby, Rangasala, Goldhunga, Kathmandu"
1701,"Land For Sale In Thaiba, Lalitpur",6500000,,,,,,SOLD,,2064,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Swayambhu, Swayambhu, Kathmandu"
1702,"Land For Sale In Hetauda, Makwanpur",850000,,,,,,SOLD,,2065,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Chalnakhel, dakshinkali-1, Dakshinkali, Kathmandu"
1703,"Land For Sale In Chandragiri, Kathmandu",1350000,,,,,,SOLD,,2066,,,,,,,Kathmandu,2074,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Kadaghari.pepsicola, Kadaghari, Kathmandu"
1704,"House For Sale In Dhapasi, Kathmandu",12500000,,,,,,SOLD,,2067,,,,,,,Kathmandu,2075,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Dumadevi Mandir, Mulpani, Mulpani, Kathmandu"
1705,"Land For Sale In Budhanilkantha, Kathmandu",14999,,,,,,SOLD,,2068,,,,,,,Kathmandu,2071,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"samakhushi, Samakhusi, Kathmandu"
1706,"Land For Sale In Budhanilkantha, Kathmandu",130000000000000,,,,,,SOLD,,2069,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Ganesh Marga, Sankhamul, Kathmandu"
1707,"Land For Sale In Nagarkot, Bhaktapur",6000000,,,,,,SOLD,,2070,,,,,,,Kathmandu,2059,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Chapal kharkhana, Maharajgunj, Kathmandu"
1708,"House For Rent In Budhanilkantha, Kathmandu",70000000,,,,,,SOLD,,2071,,,,,,,Chitwan,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"14, Bharatpur, Chitwan"
1709,"House For Rent In Mandikatar, Kathmandu",3800000,,,,,,SOLD,,2072,,,,,,,Bhaktapur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nearby Siddhartha School, Gatthaghar, Bhaktapur"
1710,"Business For Sale In Madhyapur Thimi, Bhaktapur",1700000,,,,,,SOLD,,2073,,,,,,,Lalitpur,2074,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Near Pawan Prakriti School, Imadol, Lalitpur"
1711,"House For Sale In Kausaltar, Bhaktapur",14200000,,,,,,SOLD,,2074,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Jorpati Chowk, Jorpati, Kathmandu"
1712,"Land For Sale In Jorpati, Kathmandu",1300000,,,,,,SOLD,,2075,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Nearby Mahadevsthan Mandir, Koteshwor, Kathmandu"
1713,"Land For Sale In Balaju, Kathmandu",1000000,,,,,,SOLD,,2076,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Jyotinagar, Budhanilkantha, Kathmandu"
1714,"Land For Sale In Gokarneshwor, Kathmandu",2500000,,,,,,SOLD,,2077,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Jyotinagar, Budhanilkantha, Kathmandu"
1715,"Land For Sale In Bhaktapur, Bhaktapur",2800000,,,,,,SOLD,,2078,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"kumaripati, Kumaripati, Lalitpur"
1716,"Land For Sale In Chandragiri, Kathmandu",2500000,,,,,,SOLD,,2079,,,,,,,Lalitpur,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Thecho, Thecho, Lalitpur"
1717,"House For Sale In Kamalpokhari, Kathmandu",1400000,,,,,,SOLD,,2080,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Samakhusi, Samakhusi, Kathmandu"
1718,"Land For Sale In Mahalaxmi Nagarpalika, Lalitpur",55000000,,,,,,SOLD,,2081,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Sitapila, Sitapaila, Kathmandu"
1719,"Apartment For Sale In Chandol, Kathmandu",216000000000000,,,,,,SOLD,,2082,,,,,,,Kathmandu,N/A,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Lazimpat, Lazimpat, Kathmandu"
1720,"Apartment For Sale In Panipokhari, Kathmandu",30000000,,,,,,SOLD,,2083,,,,,,,Kathmandu,2075,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,"Kapan, Budhanilkantha, Kathmandu"
